,number,value,datetime_start,datetime_complete,duration,params_boosting,params_feature_fraction,params_learning_rate,params_num_leaves,params_other_rate,params_top_rate,user_attrs_test_error,user_attrs_train_error,user_attrs_uuid,state
480,480,0.3535528596187175,2021-10-14 15:34:17.502229,2021-10-14 15:34:17.882219,0 days 00:00:00.379990,goss,0.335825183677087,0.13253794821319595,307,0.41533655732770575,0.221029725883713,0.3535528596187175,0.3414869029275809,70455b05-3315-41ee-9df8-16b6697268d8,COMPLETE
481,481,0.3535528596187175,2021-10-14 15:34:17.884217,2021-10-14 15:34:18.248219,0 days 00:00:00.364002,goss,0.6636669858745801,0.21719461277864285,334,0.4297832194941551,0.2346750601482671,0.3535528596187175,0.3414869029275809,85d69342-78fc-4f4a-a943-faac7c4f76ea,COMPLETE
482,482,0.3535528596187175,2021-10-14 15:34:18.250221,2021-10-14 15:34:18.640418,0 days 00:00:00.390197,goss,0.6454270021657138,0.031428839833169096,291,0.4509316625525632,0.25971971395417814,0.3535528596187175,0.3414869029275809,52cbd57f-c52f-4d2b-965f-105d6cebf498,COMPLETE
483,483,0.3535528596187175,2021-10-14 15:34:18.646422,2021-10-14 15:34:19.084329,0 days 00:00:00.437907,goss,0.38759898000097426,0.2521244703926793,274,0.04098683545896864,0.958471318353891,0.3535528596187175,0.3414869029275809,d23d9e84-ba97-4ea0-aefc-d0222d8343ca,COMPLETE
484,484,0.3535528596187175,2021-10-14 15:34:19.088332,2021-10-14 15:34:19.459898,0 days 00:00:00.371566,goss,0.36684204473555215,0.03960980688255406,303,0.46738340750339286,0.30262121615989057,0.3535528596187175,0.3414869029275809,3ef0bb32-afd7-4f13-a485-1dfb144f35ef,COMPLETE
485,485,0.3535528596187175,2021-10-14 15:34:19.462901,2021-10-14 15:34:19.876438,0 days 00:00:00.413537,goss,0.392514135409549,0.055311988782632604,353,0.4869822027455231,0.2902443255355124,0.3535528596187175,0.3414869029275809,2357f235-bb4c-4bd0-8dab-e286f687da76,COMPLETE
486,486,0.3535528596187175,2021-10-14 15:34:19.879438,2021-10-14 15:34:20.467334,0 days 00:00:00.587896,goss,0.6141238236702669,0.2925945783640485,257,0.32892161747995924,0.2145799103098924,0.3535528596187175,0.3414869029275809,4ce81358-4d29-409a-93a7-c1a03be70e3d,COMPLETE
487,487,0.3535528596187175,2021-10-14 15:34:20.470334,2021-10-14 15:34:20.894420,0 days 00:00:00.424086,goss,0.684663387072319,0.04793462209795461,248,0.33788166236916856,0.42374968023648224,0.3535528596187175,0.3414869029275809,c26e4f38-fcfe-4df8-b161-29ddb36c75a5,COMPLETE
488,488,0.3535528596187175,2021-10-14 15:34:20.897420,2021-10-14 15:34:21.328419,0 days 00:00:00.430999,goss,0.4080012045749636,0.12183357710575715,206,0.13139761444874237,0.8686009727325645,0.3535528596187175,0.3414869029275809,2c0dd510-7386-4eb3-baad-2a4a0ba32120,COMPLETE
489,489,0.3535528596187175,2021-10-14 15:34:21.331420,2021-10-14 15:34:21.797416,0 days 00:00:00.465996,goss,0.3343529402935267,0.13429324995026573,261,0.4749455337706793,0.2761385355892563,0.3535528596187175,0.3414869029275809,289ecc52-37ce-4c3b-9ddd-ed96caffc7f3,COMPLETE
490,490,0.3535528596187175,2021-10-14 15:34:21.801421,2021-10-14 15:34:22.194420,0 days 00:00:00.392999,goss,0.5883650488726374,0.05056492482770463,277,0.0899420490277485,0.8973913377182999,0.3535528596187175,0.3414869029275809,f535b6de-25d2-4d83-b8a2-58153c0717ac,COMPLETE
491,491,0.3535528596187175,2021-10-14 15:34:22.200417,2021-10-14 15:34:22.536272,0 days 00:00:00.335855,goss,0.4556950403917477,0.11389895105821712,224,0.29778355533401696,0.2526807600323372,0.3535528596187175,0.3414869029275809,a2293396-5fbc-4b89-8ec1-c4154c47f232,COMPLETE
492,492,0.3535528596187175,2021-10-14 15:34:22.538261,2021-10-14 15:34:22.881330,0 days 00:00:00.343069,goss,0.6060955534113158,0.0713540266119241,228,0.08341372454608331,0.9164829463544882,0.3535528596187175,0.3414869029275809,158a3dbe-1769-456f-9b3d-5256a85ab842,COMPLETE
493,493,0.3535528596187175,2021-10-14 15:34:22.883329,2021-10-14 15:34:23.261330,0 days 00:00:00.378001,goss,0.43070762337685725,0.09281936259251353,202,0.18294536083050406,0.422965864264308,0.3535528596187175,0.3414869029275809,6ce79222-e271-4422-8806-809488a100eb,COMPLETE
494,494,0.3535528596187175,2021-10-14 15:34:23.264329,2021-10-14 15:34:23.616418,0 days 00:00:00.352089,goss,0.47906119128792335,0.04313771312234662,180,0.0033078895584101597,0.996687309268403,0.3535528596187175,0.3414869029275809,b4fd2f77-9265-4e3d-b2b3-96439ed10fea,COMPLETE
495,495,0.3535528596187175,2021-10-14 15:34:23.619416,2021-10-14 15:34:23.986412,0 days 00:00:00.366996,goss,0.47380176701488363,0.15385714008739673,141,0.026086953413611617,0.32403272401258515,0.3535528596187175,0.3414869029275809,b8a0e776-c0f1-465c-95a4-8b69da618db8,COMPLETE
496,496,0.3535528596187175,2021-10-14 15:34:23.989416,2021-10-14 15:34:24.332419,0 days 00:00:00.343003,goss,0.34559221321111244,0.06734604044368205,169,0.19692164843069843,0.3179382600377306,0.3535528596187175,0.3414869029275809,9cd54e0f-394f-49fa-9da3-0c7610312829,COMPLETE
497,497,0.3535528596187175,2021-10-14 15:34:24.335413,2021-10-14 15:34:24.695414,0 days 00:00:00.360001,goss,0.3212098276324165,0.05650215826755857,263,0.027613214796234596,0.30432911756649944,0.3535528596187175,0.3414869029275809,3d246ff9-3af9-444b-b6ca-d3ef45579608,COMPLETE
498,498,0.3535528596187175,2021-10-14 15:34:24.697416,2021-10-14 15:34:25.011417,0 days 00:00:00.314001,goss,0.5259463040829669,0.09092155839522957,214,0.2799857132344725,0.35152956689652165,0.3535528596187175,0.3414869029275809,5f221ffd-d162-4805-afa7-41955b94af2d,COMPLETE
499,499,0.3535528596187175,2021-10-14 15:34:25.013411,2021-10-14 15:34:25.342416,0 days 00:00:00.329005,goss,0.49867368862354844,0.10208696561881664,195,0.4826983251811334,0.5124114955853611,0.3535528596187175,0.3414869029275809,a14ecb0e-fa18-4a1c-b2c0-e38c093a6b3b,COMPLETE
500,500,0.3535528596187175,2021-10-14 15:34:25.344414,2021-10-14 15:34:25.682718,0 days 00:00:00.338304,goss,0.5376998315431852,0.09254998588857175,241,0.44037629729377437,0.36387509065665763,0.3535528596187175,0.3414869029275809,ef900879-db94-472c-b0bc-2962b60478e9,COMPLETE
501,501,0.3535528596187175,2021-10-14 15:34:25.684715,2021-10-14 15:34:26.032716,0 days 00:00:00.348001,goss,0.46123131469899364,0.13081512895671715,165,0.44840176793517783,0.48961773843016243,0.3535528596187175,0.3414869029275809,9d8b9007-9aaf-4d07-9b4c-e4f1796605e5,COMPLETE
502,502,0.3535528596187175,2021-10-14 15:34:26.034716,2021-10-14 15:34:26.357719,0 days 00:00:00.323003,goss,0.36061672768924724,0.03298879669309369,216,0.17517416887988743,0.4409088108983459,0.3535528596187175,0.3414869029275809,dad6543f-647c-4e44-ad00-0ac6ff970cd5,COMPLETE
503,503,0.3535528596187175,2021-10-14 15:34:26.360714,2021-10-14 15:34:26.678252,0 days 00:00:00.317538,goss,0.48944216165182086,0.0374382436117165,244,0.4668034241380543,0.5148049960884743,0.3535528596187175,0.3414869029275809,7956f7b6-3838-40a0-9481-5ce9b9bba3cf,COMPLETE
504,504,0.3535528596187175,2021-10-14 15:34:26.681250,2021-10-14 15:34:27.004253,0 days 00:00:00.323003,goss,0.4166398158424317,0.04465550075916372,185,0.038864872230337855,0.8588067816879872,0.3535528596187175,0.3414869029275809,bab5039b-c754-4e95-bd6e-b2997740a885,COMPLETE
505,505,0.3535528596187175,2021-10-14 15:34:27.007252,2021-10-14 15:34:27.336250,0 days 00:00:00.328998,goss,0.44054050588602034,0.06029094180900884,195,0.4445398049788084,0.49117459162482924,0.3535528596187175,0.3414869029275809,99664993-55fe-4efc-819a-960a3e8226f8,COMPLETE
506,506,0.3535528596187175,2021-10-14 15:34:27.339251,2021-10-14 15:34:27.680252,0 days 00:00:00.341001,goss,0.44201738605611085,0.046677874479000674,147,0.18814531468645773,0.5328238259947943,0.3535528596187175,0.3414869029275809,c04cd8a9-a6cd-4dee-9321-567385297294,COMPLETE
507,507,0.3535528596187175,2021-10-14 15:34:27.685250,2021-10-14 15:34:28.041253,0 days 00:00:00.356003,goss,0.5506752594486203,0.05719028567614101,222,0.4931885884024675,0.5049256734682244,0.3535528596187175,0.3414869029275809,35dda4e8-131b-4d3e-9543-0fb697d67ae0,COMPLETE
508,508,0.3535528596187175,2021-10-14 15:34:28.043252,2021-10-14 15:34:28.378253,0 days 00:00:00.335001,goss,0.5120181318658846,0.037677075364615245,235,0.1268653397039285,0.5338556956251245,0.3535528596187175,0.3414869029275809,c02b581e-aec7-4fe8-aa43-bc2a13349d71,COMPLETE
509,509,0.3535528596187175,2021-10-14 15:34:28.381256,2021-10-14 15:34:28.755252,0 days 00:00:00.373996,goss,0.47178241609123994,0.04856962577500546,203,0.45068096600582025,0.47630191878871353,0.3535528596187175,0.3414869029275809,bc057e7a-07e9-445d-b0f0-1c161c535ebc,COMPLETE
510,510,0.3535528596187175,2021-10-14 15:34:28.762253,2021-10-14 15:34:29.138252,0 days 00:00:00.375999,goss,0.41469309964058343,0.029020252304925512,246,0.2229595467672012,0.5516191403905596,0.3535528596187175,0.3414869029275809,1aca12ee-eba0-457e-9ab7-385e1df278bd,COMPLETE
511,511,0.3535528596187175,2021-10-14 15:34:29.142250,2021-10-14 15:34:29.493253,0 days 00:00:00.351003,goss,0.5305311117445983,0.06598711863418154,155,0.43712598687231435,0.46428605192764494,0.3535528596187175,0.3414869029275809,08c3d0c9-a3e6-482c-8cd7-db2df97a664c,COMPLETE
512,512,0.3535528596187175,2021-10-14 15:34:29.496251,2021-10-14 15:34:29.844252,0 days 00:00:00.348001,goss,0.5618039586253532,0.05984103669802878,136,0.047131710531087855,0.45637473485770336,0.3535528596187175,0.3414869029275809,1ef735f8-5449-456f-9d64-e53b58de7711,COMPLETE
513,513,0.3535528596187175,2021-10-14 15:34:29.846251,2021-10-14 15:34:30.246252,0 days 00:00:00.400001,goss,0.5460907177049272,0.036733548243671976,182,0.3070194856808385,0.3928083714273103,0.3535528596187175,0.3414869029275809,9bf102f0-8f9e-489f-8c7d-b250d3cd6265,COMPLETE
514,514,0.3535528596187175,2021-10-14 15:34:30.248252,2021-10-14 15:34:30.627255,0 days 00:00:00.379003,goss,0.43323003230576224,0.006971261767568332,29,0.14762213613581462,0.826337175885884,0.3535528596187175,0.3414869029275809,5530c095-56df-4f81-8c7d-a58da17f29ef,COMPLETE
515,515,0.3535528596187175,2021-10-14 15:34:30.630252,2021-10-14 15:34:31.082257,0 days 00:00:00.452005,goss,0.5774779373289268,0.04356270347965755,224,0.39845176159879353,0.5793523894796014,0.3535528596187175,0.3414869029275809,8a95c3f9-4046-492b-9d7c-62358eabdd87,COMPLETE
516,516,0.3535528596187175,2021-10-14 15:34:31.085254,2021-10-14 15:34:31.455331,0 days 00:00:00.370077,goss,0.5030615336391207,0.5700370170106944,119,0.4247416116353781,0.5597167871069832,0.3535528596187175,0.3414869029275809,7d3276aa-e1cc-4ee0-aaf4-f0ea3de73cc3,COMPLETE
517,517,0.3535528596187175,2021-10-14 15:34:31.459328,2021-10-14 15:34:31.883328,0 days 00:00:00.424000,goss,0.45863446176158157,0.499635751625389,157,0.07293884047902638,0.5439956914621382,0.3535528596187175,0.3414869029275809,fd6d5311-1efe-45f9-909d-426cd939845f,COMPLETE
518,518,0.3535528596187175,2021-10-14 15:34:31.886324,2021-10-14 15:34:32.310324,0 days 00:00:00.424000,goss,0.44493907676319727,0.004969695180992246,272,0.0963666979929447,0.5196469577328466,0.3535528596187175,0.3414869029275809,840446a8-e84e-4cb0-885d-12db4397d0ec,COMPLETE
519,519,0.3535528596187175,2021-10-14 15:34:32.313323,2021-10-14 15:34:32.687328,0 days 00:00:00.374005,goss,0.42338009242111346,0.007435913544585332,249,0.1906966730729114,0.8007154940015426,0.3535528596187175,0.3414869029275809,69d12ed3-164f-486d-a57f-9719877b33ad,COMPLETE
520,520,0.3535528596187175,2021-10-14 15:34:32.690327,2021-10-14 15:34:33.064327,0 days 00:00:00.374000,goss,0.5205054917553916,0.0054007518135134784,731,0.045344816632024776,0.5694051628696359,0.3535528596187175,0.3414869029275809,d87bb302-7d42-4ed3-9446-0b5dee4dcac2,COMPLETE
521,521,0.3535528596187175,2021-10-14 15:34:33.068326,2021-10-14 15:34:33.395330,0 days 00:00:00.327004,goss,0.5725648640880004,0.9529659927609443,220,0.02969681454976761,0.798281601940413,0.3535528596187175,0.3414869029275809,a0a920c6-46db-405a-98e8-5ade9c637f57,COMPLETE
522,522,0.3535528596187175,2021-10-14 15:34:33.397320,2021-10-14 15:34:33.731543,0 days 00:00:00.334223,goss,0.5327039792428072,0.006515430950031707,99,0.055928973583642974,0.5036600453747381,0.3535528596187175,0.3414869029275809,ed0d602f-aac4-4926-a238-2fa277096c63,COMPLETE
523,523,0.3535528596187175,2021-10-14 15:34:33.734544,2021-10-14 15:34:34.068081,0 days 00:00:00.333537,goss,0.49257471452308205,0.0039656213952104415,56,0.3937916989341445,0.6007535959930143,0.3535528596187175,0.3414869029275809,7833e351-49bc-4632-af24-bb91292c84c5,COMPLETE
524,524,0.3535528596187175,2021-10-14 15:34:34.070079,2021-10-14 15:34:34.438622,0 days 00:00:00.368543,goss,0.0005818165285929079,0.7347430152037621,57,0.09058066236651076,0.5933743958618511,0.3535528596187175,0.3414869029275809,9721d216-3ddf-40bf-9065-f697feae439e,COMPLETE
525,525,0.3535528596187175,2021-10-14 15:34:34.441159,2021-10-14 15:34:34.789698,0 days 00:00:00.348539,goss,0.02896427400095391,0.009209131287436,72,0.0761256693532617,0.594773104014628,0.3535528596187175,0.3414869029275809,b4fd9405-fefb-4570-a901-5c7d7c8cebc0,COMPLETE
526,526,0.3535528596187175,2021-10-14 15:34:34.792696,2021-10-14 15:34:35.171698,0 days 00:00:00.379002,goss,0.01632561152549116,0.9957992543792735,756,0.36941727012027104,0.6159551041920647,0.3535528596187175,0.3414869029275809,62d6d836-314c-419d-b3f2-86baf1345f74,COMPLETE
527,527,0.3535528596187175,2021-10-14 15:34:35.173697,2021-10-14 15:34:35.527244,0 days 00:00:00.353547,goss,0.06888736147835167,0.7288294105864384,80,0.3412001046505197,0.6576369831134736,0.3535528596187175,0.3414869029275809,585c9761-675f-4b99-9305-af97d86f629b,COMPLETE
528,528,0.3535528596187175,2021-10-14 15:34:35.530247,2021-10-14 15:34:35.902247,0 days 00:00:00.372000,goss,0.014293098965406526,0.007219252438031391,744,0.14215664887806717,0.5414745576756865,0.3535528596187175,0.3414869029275809,f00a3d27-b295-49fb-b0bb-fdb1b0458570,COMPLETE
529,529,0.3535528596187175,2021-10-14 15:34:35.905246,2021-10-14 15:34:36.282245,0 days 00:00:00.376999,goss,0.06337003737579405,0.009549526008915081,725,0.1334261496973701,0.6467803345921912,0.3535528596187175,0.3414869029275809,f25b4c6e-6a6d-4d8a-9bfb-0a39e9d963d6,COMPLETE
530,530,0.3535528596187175,2021-10-14 15:34:36.285252,2021-10-14 15:34:36.666247,0 days 00:00:00.380995,goss,0.049525938611541365,0.012758308034817437,46,0.07492630355705984,0.6905143839085455,0.3535528596187175,0.3414869029275809,836cb277-3b0e-4b81-aeef-9f491f43696f,COMPLETE
531,531,0.3535528596187175,2021-10-14 15:34:36.670246,2021-10-14 15:34:37.044245,0 days 00:00:00.373999,goss,0.07802217640619594,0.006327863217872637,713,0.2684455008953386,0.7275347751999641,0.3535528596187175,0.3414869029275809,fc6aeb9b-6abb-4c95-825c-b4e764e2bdf2,COMPLETE
532,532,0.3535528596187175,2021-10-14 15:34:37.046244,2021-10-14 15:34:37.407248,0 days 00:00:00.361004,goss,0.050820304180663425,0.01206201686050963,703,0.3648349338762675,0.6320258579749454,0.3535528596187175,0.3414869029275809,19c146e3-535f-4b0f-a5ec-2e8105feb368,COMPLETE
533,533,0.3535528596187175,2021-10-14 15:34:37.411244,2021-10-14 15:34:37.787247,0 days 00:00:00.376003,goss,0.030864399499266913,0.024163618034227355,747,0.17564222870749926,0.6402373318357052,0.3535528596187175,0.3414869029275809,ecc8cb16-0068-43d2-b52f-0eaf2b0a6648,COMPLETE
534,534,0.3535528596187175,2021-10-14 15:34:37.789777,2021-10-14 15:34:38.163315,0 days 00:00:00.373538,goss,0.08384175685417747,0.004579096056226219,767,0.15212616906415147,0.7132224128269802,0.3535528596187175,0.3414869029275809,85beb7d0-9260-4007-be34-b4e1730a2553,COMPLETE
535,535,0.3535528596187175,2021-10-14 15:34:38.167312,2021-10-14 15:34:38.568320,0 days 00:00:00.401008,goss,0.0715351787123073,0.010528903051487312,723,0.09313017514923153,0.7763838566547364,0.3535528596187175,0.3414869029275809,294e89b7-2fd5-4171-829e-2e082b1c41a7,COMPLETE
536,536,0.3535528596187175,2021-10-14 15:34:38.571315,2021-10-14 15:34:38.943318,0 days 00:00:00.372003,goss,0.09272508817920051,0.003995241882408755,774,0.11154060463815396,0.6743132032208796,0.3535528596187175,0.3414869029275809,92e1b976-56a5-42a3-90ae-6145ba4c8f62,COMPLETE
537,537,0.3535528596187175,2021-10-14 15:34:38.946317,2021-10-14 15:34:39.309314,0 days 00:00:00.362997,goss,0.05504864841395779,0.008293326007164007,684,0.05413241123587091,0.75945583307893,0.3535528596187175,0.3414869029275809,5a1abb27-906c-457f-848c-254d6fc6edd0,COMPLETE
538,538,0.3535528596187175,2021-10-14 15:34:39.312310,2021-10-14 15:34:39.675311,0 days 00:00:00.363001,goss,0.09648789270265161,0.014962362770659073,734,0.33614869746047416,0.6638275041647352,0.3535528596187175,0.3414869029275809,a7a674d2-127a-4167-9ee6-01910920a48b,COMPLETE
539,539,0.3535528596187175,2021-10-14 15:34:39.677317,2021-10-14 15:34:40.042315,0 days 00:00:00.364998,goss,0.10737192730493281,0.007544040279166106,701,0.14104454429257232,0.7468589059978853,0.3535528596187175,0.3414869029275809,16a16c51-366b-4bc1-997a-385e7dc97d28,COMPLETE
540,540,0.3535528596187175,2021-10-14 15:34:40.044312,2021-10-14 15:34:40.449411,0 days 00:00:00.405099,goss,0.07333519223450924,0.004463248511960841,717,0.23897913362324225,0.7101724591114698,0.3535528596187175,0.3414869029275809,354b3093-fd1a-42a1-9928-7494ebf5b782,COMPLETE
541,541,0.3535528596187175,2021-10-14 15:34:40.454408,2021-10-14 15:34:40.831482,0 days 00:00:00.377074,goss,0.06029518720160193,0.0048636461845594225,749,0.23400802967383993,0.7032288517113529,0.3535528596187175,0.3414869029275809,35e2fa87-85d4-48e6-bc28-3cc71e388dc4,COMPLETE
542,542,0.3535528596187175,2021-10-14 15:34:40.834482,2021-10-14 15:34:41.202020,0 days 00:00:00.367538,goss,0.041979793747274737,0.010843762297138087,771,0.2231342917235404,0.7764096375359519,0.3535528596187175,0.3414869029275809,8391e703-0f37-4e3f-9731-3b9746f32da8,COMPLETE
543,543,0.3535528596187175,2021-10-14 15:34:41.205024,2021-10-14 15:34:41.573023,0 days 00:00:00.367999,goss,0.09652929866070796,0.013916594787054372,788,0.22792130662284352,0.6617643461502879,0.3535528596187175,0.3414869029275809,4b06a253-137a-434e-8548-d94318b87f12,COMPLETE
544,544,0.3535528596187175,2021-10-14 15:34:41.577020,2021-10-14 15:34:41.924019,0 days 00:00:00.346999,goss,0.10172934574297393,0.01505073462438168,667,0.07789849946512124,0.7339250511557384,0.3535528596187175,0.3414869029275809,0e5f515a-b5bc-488b-9849-e814465a331e,COMPLETE
545,545,0.3535528596187175,2021-10-14 15:34:41.927021,2021-10-14 15:34:42.315479,0 days 00:00:00.388458,goss,0.11271739271395063,0.018903861943508505,761,0.1870879214019842,0.6206405453688919,0.3535528596187175,0.3414869029275809,2421cd53-0681-43fd-a61e-8e5ec50682bb,COMPLETE
546,546,0.3535528596187175,2021-10-14 15:34:42.318477,2021-10-14 15:34:42.665553,0 days 00:00:00.347076,goss,0.11615680270442877,0.0053880157058219585,695,0.10896878961176927,0.7545084919933503,0.3535528596187175,0.3414869029275809,8c74ba35-c8bc-4c8d-9371-be9f09feb061,COMPLETE
547,547,0.3535528596187175,2021-10-14 15:34:42.667551,2021-10-14 15:34:43.023084,0 days 00:00:00.355533,goss,0.11437884202469514,0.021610183904914475,683,0.10665078734472572,0.6756092019986906,0.3535528596187175,0.3414869029275809,bdee405a-1a68-4bfc-bf2b-aa4f4019ed8e,COMPLETE
548,548,0.3535528596187175,2021-10-14 15:34:43.025086,2021-10-14 15:34:43.405037,0 days 00:00:00.379951,goss,0.08258127404773986,0.0034288421665145145,804,0.09792525287095358,0.8126810650149288,0.3535528596187175,0.3414869029275809,22ffc3b8-1e77-4469-a493-67645820d7fb,COMPLETE
549,549,0.3535528596187175,2021-10-14 15:34:43.408036,2021-10-14 15:34:43.804580,0 days 00:00:00.396544,goss,0.04111883370414484,0.012544157558772837,800,0.0018075807304278385,0.7715220693498918,0.3535528596187175,0.3414869029275809,c012071c-a8fb-4054-b43e-27560821a33f,COMPLETE
550,550,0.3535528596187175,2021-10-14 15:34:43.807577,2021-10-14 15:34:44.185218,0 days 00:00:00.377641,goss,0.12890937406050773,0.01574185079559184,788,0.20303599049778925,0.629344744099735,0.3535528596187175,0.3414869029275809,7c74d497-0b7b-47c3-a829-206a97bbeba8,COMPLETE
551,551,0.3535528596187175,2021-10-14 15:34:44.187216,2021-10-14 15:34:44.555669,0 days 00:00:00.368453,goss,0.02970938018520658,0.021604420172158315,713,0.11428017845451244,0.6465838496089644,0.3535528596187175,0.3414869029275809,27b2e8eb-509b-4ef6-b0ad-b4a463eb947d,COMPLETE
552,552,0.3535528596187175,2021-10-14 15:34:44.558669,2021-10-14 15:34:44.900214,0 days 00:00:00.341545,goss,0.13372004173089286,0.010529426879527043,665,0.26055124155049314,0.7389079701663226,0.3535528596187175,0.3414869029275809,cd4d7563-3c42-4bfa-8815-0c1a01c7681f,COMPLETE
553,553,0.3535528596187175,2021-10-14 15:34:44.904211,2021-10-14 15:34:45.262212,0 days 00:00:00.358001,goss,0.1104143941201961,0.01665491294126909,732,0.3087666544072969,0.6907220541710467,0.3535528596187175,0.3414869029275809,a869786d-6b63-4e93-a2ac-98194b6ac908,COMPLETE
554,554,0.3535528596187175,2021-10-14 15:34:45.265213,2021-10-14 15:34:45.625227,0 days 00:00:00.360014,goss,0.001958672094015221,0.018259611199550697,804,0.09176082479161611,0.8434344360557109,0.3535528596187175,0.3414869029275809,f444e497-1e58-4edb-b533-6d7c31e2710d,COMPLETE
555,555,0.3535528596187175,2021-10-14 15:34:45.628211,2021-10-14 15:34:46.002210,0 days 00:00:00.373999,goss,0.1297098294533964,0.01292005282443413,812,0.15285833536894744,0.7236444367858269,0.3535528596187175,0.3414869029275809,8edfcefb-0daf-4dd2-be66-e1e9f1070f25,COMPLETE
556,556,0.3535528596187175,2021-10-14 15:34:46.005211,2021-10-14 15:34:46.392213,0 days 00:00:00.387002,goss,0.03219484839964521,0.002900750886595269,836,0.324947812691375,0.6745982457336921,0.3535528596187175,0.3414869029275809,c89964e5-ef0c-45ba-9525-6abf582a18f8,COMPLETE
557,557,0.3535528596187175,2021-10-14 15:34:46.395212,2021-10-14 15:34:46.751213,0 days 00:00:00.356001,goss,0.043524036129786815,0.024886859413967694,656,0.17096629594830517,0.6526564291920585,0.3535528596187175,0.3414869029275809,24dae97e-f5e2-48b6-a278-69ea14be75c5,COMPLETE
558,558,0.3535528596187175,2021-10-14 15:34:46.753211,2021-10-14 15:34:47.109951,0 days 00:00:00.356740,gbdt,0.14801907469603362,0.01643532966710467,658,,,0.3535528596187175,0.3414869029275809,e11f93b5-ea0f-47ae-9697-639bcab15152,COMPLETE
559,559,0.3535528596187175,2021-10-14 15:34:47.112953,2021-10-14 15:34:47.546233,0 days 00:00:00.433280,gbdt,0.15454735010582585,0.0027426789286315793,687,,,0.3535528596187175,0.3414869029275809,db004266-6782-40dd-b7c5-72e992e8ba5f,COMPLETE
560,560,0.3535528596187175,2021-10-14 15:34:47.548228,2021-10-14 15:34:47.950955,0 days 00:00:00.402727,gbdt,0.02185164964501637,0.0020957735211719576,646,,,0.3535528596187175,0.3414869029275809,5982a832-8cd6-483b-ae50-1c4bdf9d28fa,COMPLETE
561,561,0.3535528596187175,2021-10-14 15:34:47.955954,2021-10-14 15:34:48.586487,0 days 00:00:00.630533,gbdt,0.14247053195540527,0.0018862343833838135,821,,,0.3535528596187175,0.3414869029275809,132eca2d-96b5-44f2-990e-a0ac2ac75922,COMPLETE
562,562,0.3535528596187175,2021-10-14 15:34:48.589496,2021-10-14 15:34:49.022489,0 days 00:00:00.432993,gbdt,0.16377058794047122,0.003279096871505237,845,,,0.3535528596187175,0.3414869029275809,74b48643-ef64-4b77-9add-e93a5ef2ed39,COMPLETE
563,563,0.3535528596187175,2021-10-14 15:34:49.024488,2021-10-14 15:34:49.346068,0 days 00:00:00.321580,gbdt,0.1756743664070449,0.0018533075215239837,823,,,0.3535528596187175,0.3414869029275809,7371a72e-f301-4410-b389-7f6c9204fa4f,COMPLETE
564,564,0.3535528596187175,2021-10-14 15:34:49.349068,2021-10-14 15:34:49.699067,0 days 00:00:00.349999,gbdt,0.16532434745727265,0.0026703771622746627,854,,,0.3535528596187175,0.3414869029275809,778e457a-24eb-4dbe-9d5b-084aaa2003c0,COMPLETE
565,565,0.3535528596187175,2021-10-14 15:34:49.701067,2021-10-14 15:34:50.036067,0 days 00:00:00.335000,gbdt,0.0023082707563897714,0.0017904907329994808,851,,,0.3535528596187175,0.3414869029275809,290b1979-9771-4e85-bf17-e6c9f7ef00d6,COMPLETE
566,566,0.3535528596187175,2021-10-14 15:34:50.039067,2021-10-14 15:34:50.389284,0 days 00:00:00.350217,gbdt,0.1606188031421832,0.0025902305798201713,877,,,0.3535528596187175,0.3414869029275809,a0426869-5b02-4d31-b893-569b1b82f9ac,COMPLETE
567,567,0.3535528596187175,2021-10-14 15:34:50.392278,2021-10-14 15:34:50.769877,0 days 00:00:00.377599,gbdt,0.1932801526891667,0.001696636512754069,866,,,0.3535528596187175,0.3414869029275809,2a916429-7d50-48af-b0d0-5384fe02e345,COMPLETE
568,568,0.3535528596187175,2021-10-14 15:34:50.772876,2021-10-14 15:34:51.105879,0 days 00:00:00.333003,gbdt,0.1755195154608178,0.001964881461907334,841,,,0.3535528596187175,0.3414869029275809,e15b5224-a9b2-42a4-8a57-74b693df212e,COMPLETE
569,569,0.3535528596187175,2021-10-14 15:34:51.107871,2021-10-14 15:34:51.409880,0 days 00:00:00.302009,gbdt,0.20820512273766928,0.0023889733241588646,652,,,0.3535528596187175,0.3414869029275809,af74d15c-f051-4087-8e2f-199f26e23ca9,COMPLETE
570,570,0.3535528596187175,2021-10-14 15:34:51.412876,2021-10-14 15:34:51.718883,0 days 00:00:00.306007,gbdt,0.15817505761792966,0.0017144452704052507,634,,,0.3535528596187175,0.3414869029275809,0d12c847-d9f7-436f-b755-9e7c25888538,COMPLETE
571,571,0.3535528596187175,2021-10-14 15:34:51.720877,2021-10-14 15:34:52.053409,0 days 00:00:00.332532,gbdt,0.2065119986198097,0.001588275414445907,891,,,0.3535528596187175,0.3414869029275809,7f7e2938-5345-4859-89eb-8758599543e5,COMPLETE
572,572,0.3535528596187175,2021-10-14 15:34:52.056409,2021-10-14 15:34:52.407174,0 days 00:00:00.350765,gbdt,0.22258475261325328,0.0022854827420115582,861,,,0.3535528596187175,0.3414869029275809,01aa9b83-571c-45e6-85be-7e96204fd60b,COMPLETE
